,acc,rej
0,0.0,1.0
1,0.0,1.0
2,0.0,1.0
3,0.0,1.0
4,0.0,1.0
5,0.0,1.0
6,0.0,1.0
7,0.0,1.0
8,0.0,1.0
9,0.0,1.0
10,0.0,1.0
11,0.0,1.0
12,0.0,1.0
13,0.0,1.0
14,0.0,1.0
15,0.0,1.0
16,0.0,1.0
17,0.0,1.0
18,0.0,1.0
19,0.0,1.0
20,0.0,1.0
21,0.0,0.9999343875073814
22,0.0,0.9998687750147628
23,0.0,0.9998687750147628
24,0.0,0.9998687750147628
25,0.0,0.9998687750147628
26,0.0,0.9998687750147628
27,0.0,0.9998687750147628
28,0.0,0.9998687750147628
29,0.0,0.9998031625221442
30,0.0,0.9998031625221442
31,0.0,0.9998031625221442
32,0.0,0.9998031625221442
33,0.0,0.9997375500295256
34,0.0,0.9997375500295256
35,0.0,0.9997375500295256
36,0.0,0.9996063250442885
37,0.0,0.9996063250442885
38,0.0,0.9996063250442885
39,0.0,0.9995407125516699
40,0.0,0.9994751000590513
41,0.0,0.9994094875664327
42,0.0,0.9994094875664327
43,0.0,0.9994094875664327
44,0.0,0.9994094875664327
45,0.0,0.9993438750738141
46,0.0,0.9993438750738141
47,0.0,0.9993438750738141
48,0.0,0.9993438750738141
49,0.0,0.9992782625811955
50,0.0,0.9992782625811955
51,0.0,0.9992126500885768
52,0.0,0.9991470375959582
53,0.0,0.9991470375959582
54,0.0,0.9991470375959582
55,0.0,0.9991470375959582
56,0.0,0.9991470375959582
57,0.0,0.9990814251033396
58,0.0,0.9990814251033396
59,0.0,0.9990814251033396
60,0.0,0.9990814251033396
61,0.0,0.9990814251033396
62,0.0005730659025787732,0.9990814251033396
63,0.0005730659025787732,0.9988845876254839
64,0.0011461318051575464,0.9988845876254839
65,0.0011461318051575464,0.9988845876254839
66,0.0011461318051575464,0.9988845876254839
67,0.0011461318051575464,0.9988189751328653
68,0.0011461318051575464,0.9986877501476281
69,0.0011461318051575464,0.9985565251623909
70,0.0011461318051575464,0.9984909126697723
71,0.0011461318051575464,0.9984253001771537
72,0.0011461318051575464,0.9980972377140608
73,0.0011461318051575464,0.997900400236205
74,0.0011461318051575464,0.9978347877435864
75,0.0011461318051575464,0.9977035627583491
76,0.0011461318051575464,0.997572337773112
77,0.0011461318051575464,0.997572337773112
78,0.0011461318051575464,0.9975067252804934
79,0.0011461318051575464,0.9974411127878748
80,0.0011461318051575464,0.9973755002952562
81,0.0011461318051575464,0.9971786628174004
82,0.0011461318051575464,0.9971130503247818
83,0.0011461318051575464,0.9969818253395446
84,0.0011461318051575464,0.9969162128469261
85,0.0011461318051575464,0.9967193753690703
86,0.0011461318051575464,0.9964569253985959
87,0.0011461318051575464,0.9963913129059773
88,0.0011461318051575464,0.9961944754281216
89,0.0011461318051575464,0.996128862935503
90,0.0011461318051575464,0.9959976379502657
91,0.0011461318051575464,0.9959320254576471
92,0.0011461318051575464,0.9957351879797913
93,0.0011461318051575464,0.9957351879797913
94,0.0011461318051575464,0.9957351879797913
95,0.0011461318051575464,0.9955383505019356
96,0.0011461318051575464,0.9954071255166984
97,0.0017191977077364307,0.995144675546224
98,0.0017191977077364307,0.9950790630536054
99,0.0017191977077364307,0.9950134505609868
100,0.0017191977077364307,0.9946853880978939
101,0.0017191977077364307,0.994488550620038
102,0.0017191977077364307,0.994488550620038
103,0.002865329512893977,0.9942261006495636
104,0.002865329512893977,0.9938324256938521
105,0.002865329512893977,0.9936355882159963
106,0.0040114613180515235,0.9935043632307592
107,0.005157593123209181,0.993373138245522
108,0.005730659025787954,0.993373138245522
109,0.005730659025787954,0.9931763007676662
110,0.005730659025787954,0.9931106882750476
111,0.005730659025787954,0.9928482383045731
112,0.005730659025787954,0.9928482383045731
113,0.006303724928366727,0.992717013319336
114,0.006303724928366727,0.992388950856243
115,0.006303724928366727,0.9922577258710058
116,0.006876790830945612,0.9919952759005315
117,0.007449856733524385,0.9916672134374385
118,0.007449856733524385,0.9914047634669642
119,0.008022922636103158,0.9912079259891083
120,0.009169054441260704,0.9909454760186339
121,0.010888252148997135,0.9906830260481596
122,0.011461318051575908,0.9903549635850666
123,0.012034383954154682,0.9900269011219737
124,0.012034383954154682,0.9898300636441179
125,0.012607449856733566,0.9893707761957877
126,0.013180515759312339,0.9889771012400761
127,0.013180515759312339,0.9887146512696018
128,0.014326647564469885,0.9881897513286529
129,0.014899713467048659,0.9881897513286529
130,0.017191977077363862,0.9879273013581786
131,0.017765042979942747,0.9875992388950856
132,0.02005730659025784,0.9873367889246113
133,0.02005730659025784,0.9870087264615183
134,0.02005730659025784,0.9868118889836625
135,0.021203438395415497,0.9864838265205695
136,0.022349570200573043,0.9858277015943836
137,0.022922636103151817,0.9855652516239092
138,0.024068767908309474,0.9850403516829604
139,0.025787965616045794,0.984777901712486
140,0.02693409742120345,0.9845154517420117
141,0.028080229226360998,0.9841873892789187
142,0.028080229226360998,0.9841217767863001
143,0.02979942693409743,0.9835968768453514
144,0.02979942693409743,0.9833344268748769
145,0.02979942693409743,0.983006364411784
146,0.030945558739254975,0.9827439144413096
147,0.03151862464183386,0.982678301948691
148,0.03209169054441263,0.982022177022505
149,0.032664756446991405,0.9816941145594121
150,0.03381088825214895,0.9814972770815563
151,0.034383954154727836,0.9808411521553704
152,0.034383954154727836,0.9806443146775146
153,0.03553008595988538,0.9803162522144216
154,0.03724928366762181,0.97992257725871
155,0.03839541547277936,0.9796601272882357
156,0.04126074498567334,0.9792008398399055
157,0.04355300859598854,0.9788727773768126
158,0.04527220630372497,0.9782822649432452
159,0.04699140401146129,0.9776917525096779
160,0.04871060171919772,0.9774293025392035
161,0.04985673352435527,0.9769044025982547
162,0.054441260744985676,0.9767075651203989
163,0.05558739255014322,0.9762482776720688
164,0.05558739255014322,0.9759202152089758
165,0.05673352435530088,0.9754609277606456
166,0.05673352435530088,0.9751984777901712
167,0.057879656160458426,0.9751328652975526
168,0.0584527220630372,0.9748048028344597
169,0.06131805157593129,0.9739518404304179
170,0.0630372492836676,0.9736893904599436
171,0.06475644699140404,0.9730988780263762
172,0.06647564469914036,0.972639590578046
173,0.06876790830945556,0.9725083655928088
174,0.06876790830945556,0.9720490781444787
175,0.06934097421203433,0.9716554031887672
176,0.07106017191977076,0.9712617282330556
177,0.07163323782234954,0.970868053277344
178,0.07335243553008597,0.970539990814251
179,0.07564469914040117,0.9703431533363952
180,0.08022922636103147,0.9698182533954465
181,0.08080229226361035,0.9693589659471163
182,0.08137535816618913,0.9689652909914047
183,0.08538681948424065,0.9682435535726002
184,0.08767908309455585,0.96778426612427
185,0.08997134670487106,0.9676530411390328
186,0.08997134670487106,0.9669313037202283
187,0.09054441260744983,0.9666032412571354
188,0.09169054441260749,0.966012728823568
189,0.09340974212034381,0.9656190538678564
190,0.09570200573065901,0.9652253789121449
191,0.09856733524355299,0.9647004789711962
192,0.10200573065902574,0.9643724165081031
193,0.10487106017191972,0.9640443540450102
194,0.10945558739255012,0.962928941670494
195,0.11174785100286533,0.9622072042516895
196,0.11289398280802287,0.9619447542812152
197,0.11575931232091685,0.9613542418476478
198,0.11805157593123206,0.960829341906699
199,0.11919770773638971,0.9602388294731317
200,0.12320916905444124,0.9597795420248015
201,0.12550143266475644,0.9591234170986156
202,0.12779369627507164,0.9586641296502854
203,0.1289398280802292,0.9579423922314809
204,0.13237822349570205,0.9574174922905321
205,0.13638968481375358,0.9565645298864904
206,0.13982808022922633,0.9561052424381602
207,0.14097421203438398,0.9553835050193556
208,0.14441260744985673,0.9546617676005511
209,0.1449856733524355,0.9540056426743652
210,0.14670487106017194,0.9538088051965095
211,0.14957020057306591,0.953546355226035
212,0.15300859598853866,0.9529558427924677
213,0.1547277936962751,0.9522997178662818
214,0.15816618911174785,0.9517092054327144
215,0.15988538681948428,0.9513155304770028
216,0.16217765042979948,0.9510530805065285
217,0.1638968481375358,0.9502001181024867
218,0.16790830945558743,0.9495439931763008
219,0.1684813753581662,0.9486254182796404
220,0.17020057306590253,0.9479036808608359
221,0.1736389684813754,0.9470507184567942
222,0.1753581661891117,0.9458696935896594
223,0.17822349570200569,0.9452135686634735
224,0.17936962750716334,0.9448855062003806
225,0.18108882521489966,0.9440325437963388
226,0.18395415472779375,0.9434420313627715
227,0.18853868194842405,0.9429171314218228
228,0.19140401146131802,0.9424578439734925
229,0.19598853868194843,0.9419985565251624
230,0.19713467048710598,0.9414736565842137
231,0.19999999999999996,0.9405550816875533
232,0.20057306590257884,0.939964569253986
233,0.20229226361031516,0.9393740568204186
234,0.20573065902578802,0.9386523194016141
235,0.2080229226361031,0.9376025195197165
236,0.21203438395415475,0.9368151696082934
237,0.2154727793696275,0.9360278196968703
238,0.21833810888252148,0.9357653697263959
239,0.22177650429799423,0.9351748572928286
240,0.22406876790830943,0.9347155698444984
241,0.22636103151862463,0.9339938324256939
242,0.23037249283667627,0.9332720950068893
243,0.23323782234957025,0.9322879076176104
244,0.23610315186246422,0.9316317826914244
245,0.2389684813753582,0.9311068827504757
246,0.24183381088825218,0.9306475953021456
247,0.24469914040114615,0.9301883078538153
248,0.24985673352435533,0.9295321829276294
249,0.2527220630372493,0.9288104455088249
250,0.25673352435530084,0.9284167705531133
251,0.25902578796561604,0.9276294206416902
252,0.2630372492836677,0.9269732957155042
253,0.26532951289398277,0.9261203333114625
254,0.26762177650429797,0.9249393084443278
255,0.27277936962750715,0.9244144085033791
256,0.27507163323782235,0.9239551210550488
257,0.2785100286532951,0.9233646086214815
258,0.2790830945558739,0.92297093366577
259,0.2813753581661891,0.922642871202677
260,0.28424068767908306,0.921986746276491
261,0.2859598853868195,0.9211993963650679
262,0.29111747851002867,0.9208057214093563
263,0.2951289398280802,0.9201495964831704
264,0.2968481375358166,0.9193622465717473
265,0.30143266475644703,0.9188373466307985
266,0.3048710601719198,0.9180499967193754
267,0.3065902578796562,0.9175250967784266
268,0.3088825214899713,0.9170001968374779
269,0.31289398280802294,0.9163440719112919
270,0.3186246418338109,0.9157535594777245
271,0.32206303724928365,0.9148349845810643
272,0.32435530085959885,0.9142444721474969
273,0.3255014326647564,0.9136539597139295
274,0.3277936962750716,0.9131290597729808
275,0.332378223495702,0.9127353848172692
276,0.33638968481375353,0.9120136473984647
277,0.3398280802292264,0.9113575224722787
278,0.34097421203438394,0.9108326225313299
279,0.3461318051575931,0.9101764976051441
280,0.3484240687679083,0.9094547601863394
281,0.35472779369627505,0.9085361852896792
282,0.35988538681948423,0.9076832228856374
283,0.3656160458452722,0.9072239354373073
284,0.36676217765042984,0.9062397480480283
285,0.3696275071633238,0.9055836231218424
286,0.37134670487106014,0.904993110688275
287,0.37593123209169055,0.9044025982547077
288,0.37994269340974207,0.9040089232989961
289,0.38338108882521493,0.9035496358506659
290,0.3862464183381089,0.90289351092448
291,0.3885386819484241,0.9021717735056755
292,0.3908309455587392,0.9017124860573453
293,0.39426934097421207,0.9011875861163966
294,0.39484240687679084,0.9006626861754478
295,0.39656160458452727,0.9002033987271176
296,0.39942693409742125,0.8997441112787875
297,0.4022922636103152,0.899022373859983
298,0.4080229226361032,0.8981037989633226
299,0.4103151862464184,0.8977101240076111
300,0.4120343839541547,0.8969227740961879
301,0.4143266475644699,0.896266649170002
302,0.41547277936962745,0.8954792992585788
303,0.41833810888252154,0.8944951118692999
304,0.4194842406876791,0.8936421494652582
305,0.4217765042979943,0.8927891870612165
306,0.42521489971346704,0.8921330621350305
307,0.4292263610315187,0.8917393871793189
308,0.4303724928366762,0.8912800997309888
309,0.433810888252149,0.8906239748048028
310,0.4361031518624642,0.8899022373859983
311,0.43896848137535815,0.8893117249524309
312,0.43954154727793693,0.8883931500557706
313,0.44183381088825213,0.8877370251295846
314,0.4452722063037249,0.8872777376812545
315,0.44871060171919774,0.8868184502329244
316,0.45100286532951295,0.8860967128141198
317,0.45329512893982804,0.8855062003805525
318,0.456160458452722,0.8851125254248409
319,0.4595988538681949,0.8843251755134177
320,0.4641833810888252,0.884128338035562
321,0.4681948424068768,0.8836690505872318
322,0.47392550143266476,0.8832097631389016
323,0.4773638968481375,0.8821599632570041
324,0.47908309455587395,0.8815694508234367
325,0.4796561604584527,0.8813070008529624
326,0.48309455587392547,0.8807821009120136
327,0.48595988538681945,0.8801259759858278
328,0.4899713467048711,0.8796010760448789
329,0.49054441260744985,0.8784200511777442
330,0.4922636103151863,0.8777639262515583
331,0.4939828080229226,0.8774358637884653
332,0.4962750716332378,0.8773702512958468
333,0.498567335243553,0.8768453513548979
334,0.5008595988538682,0.8763860639065678
335,0.5020057306590258,0.8756643264877633
336,0.5025787965616046,0.8750738140541959
337,0.5048710601719197,0.87441768912801
338,0.5077363896848137,0.8741552391575356
339,0.5123209169054441,0.8736303392165868
340,0.5146131805157593,0.8729742142904009
341,0.5163323782234956,0.8723837018568336
342,0.5203438395415473,0.8719244144085034
343,0.5214899713467049,0.8712026769896988
344,0.5255014326647565,0.8708090020339873
345,0.529512893982808,0.8700872646151827
346,0.5329512893982808,0.8696935896594712
347,0.5352435530085959,0.868906239748048
348,0.5386819484240688,0.8679220523587691
349,0.5409742120343839,0.8671347024473459
350,0.5432664756446992,0.8666754149990158
351,0.5461318051575932,0.8663473525359229
352,0.5472779369627507,0.8658880650875926
353,0.5489971346704872,0.8653631651466439
354,0.5489971346704872,0.8648382652056952
355,0.5512893982808023,0.8643133652647464
356,0.5524355300859598,0.8639853028016534
357,0.5564469914040114,0.8635916278459419
358,0.5587392550143266,0.8631323403976117
359,0.5616045845272206,0.86227937799357
360,0.563323782234957,0.8618857030378584
361,0.566189111747851,0.8614920280821469
362,0.5684813753581661,0.8609671281411981
363,0.571919770773639,0.8607702906633423
364,0.5759312320916905,0.8597861032740634
365,0.5776504297994269,0.8591299783478774
366,0.5799426934097421,0.858867528377403
367,0.5805157593123209,0.8584082409290729
368,0.5822349570200573,0.8578177284955055
369,0.5851002865329513,0.8570303785840824
370,0.5868194842406877,0.8561118036874221
371,0.5868194842406877,0.8556525162390919
372,0.5879656160458453,0.855324453775999
373,0.5896848137535817,0.8547339413424316
374,0.5902578796561604,0.8544714913719572
375,0.5925501432664757,0.8533560789974411
376,0.5931232091690544,0.8528311790564924
377,0.597134670487106,0.8526343415786366
378,0.5994269340974212,0.852240666622925
379,0.6028653295128941,0.8519782166524507
380,0.6045845272206304,0.8513220917262647
381,0.605730659025788,0.8510596417557903
382,0.605730659025788,0.8503379043369858
383,0.6074498567335244,0.8500754543665114
384,0.6108882521489971,0.849484941932944
385,0.6137535816618911,0.8492224919624697
386,0.6160458452722063,0.848828817006758
387,0.617191977077364,0.8484351420510465
388,0.6200573065902579,0.8477790171248606
389,0.6212034383954155,0.8472541171839119
390,0.6240687679083095,0.8468604422282002
391,0.6263610315186247,0.8464011547798701
392,0.6275071633237823,0.8460074798241586
393,0.628080229226361,0.8457450298536842
394,0.6315186246418338,0.8454169673905911
395,0.6326647564469914,0.8448264549570238
396,0.6332378223495703,0.8443671675086937
397,0.6366762177650429,0.8440391050456006
398,0.6372492836676218,0.8437766550751263
399,0.6378223495702006,0.843186142641559
400,0.6395415472779369,0.8427268551932288
401,0.6395415472779369,0.8423331802375172
402,0.6418338108882522,0.8419395052818057
403,0.6441260744985673,0.8414802178334755
404,0.6446991404011462,0.8410209303851454
405,0.6464183381088825,0.8403648054589594
406,0.6487106017191977,0.840102355488485
407,0.6504297994269341,0.8396430680401549
408,0.6510028653295129,0.8389869431139689
409,0.6527220630372492,0.8385932681582573
410,0.6544412607449857,0.83800275572469
411,0.6561604584527221,0.8372810183058854
412,0.6573065902578796,0.8366905058723181
413,0.6590257879656161,0.836231218423988
414,0.6601719197707736,0.8357063184830391
415,0.6607449856733525,0.8353126435273276
416,0.66189111747851,0.8348533560789975
417,0.6636103151862465,0.8341972311528115
418,0.6641833810888252,0.8336067187192442
419,0.6664756446991404,0.8332786562561512
420,0.6693409742120344,0.8326225313299652
421,0.670487106017192,0.8325569188373466
422,0.6727793696275072,0.8322288563742537
423,0.6750716332378224,0.8318351814185421
424,0.6756446991404012,0.8313758939702119
425,0.6779369627507164,0.8310478315071189
426,0.6802292263610314,0.8305229315661702
427,0.6825214899713468,0.8300636441178401
428,0.6842406876790831,0.8294731316842727
429,0.6853868194842407,0.8291450692211797
430,0.6876790830945558,0.8288170067580867
431,0.6911174785100287,0.8284233318023752
432,0.6951289398280802,0.8278984318614264
433,0.6985673352435531,0.8277672068761892
434,0.6985673352435531,0.8274391444130963
435,0.6985673352435531,0.8271110819500033
436,0.7002865329512894,0.826848631979529
437,0.701432664756447,0.8266517945016731
438,0.7031518624641834,0.8263893445311987
439,0.704297994269341,0.8257988320976314
440,0.7060171919770774,0.8254707696345385
441,0.707163323782235,0.8252739321566827
442,0.7094555873925501,0.8250114821862082
443,0.7111747851002865,0.8246178072304967
444,0.7123209169054441,0.8242241322747851
445,0.7123209169054441,0.8240272947969294
446,0.7134670487106017,0.8235680073485991
447,0.7151862464183381,0.8233711698707433
448,0.7174785100286534,0.8232399448855062
449,0.7174785100286534,0.8228462699297946
450,0.7191977077363897,0.8225838199593203
451,0.7203438395415473,0.82212453251099
452,0.7220630372492837,0.8217308575552785
453,0.72378223495702,0.8214027950921856
454,0.7243553008595989,0.821009120136474
455,0.7260744985673353,0.8207466701659996
456,0.7272206303724928,0.8202873827176694
457,0.7295128939828079,0.8198937077619579
458,0.7312320916905444,0.8197624827767207
459,0.7329512893982808,0.8194344203136277
460,0.7340974212034383,0.8190407453579162
461,0.7346704871060172,0.8187126828948232
462,0.7358166189111748,0.818253395446493
463,0.7369627507163323,0.8179253329834
464,0.7392550143266476,0.8173348205498328
465,0.740974212034384,0.8169411455941211
466,0.7426934097421203,0.8164162456531724
467,0.7438395415472779,0.8162850206679352
468,0.7444126074498567,0.815825733219605
469,0.7478510028653296,0.8155632832491306
470,0.7495702005730659,0.8152352207860376
471,0.7507163323782235,0.8147103208450889
472,0.7507163323782235,0.8141854209041401
473,0.7518624641833811,0.8139885834262843
474,0.7524355300859599,0.8136605209631914
475,0.7541547277936963,0.8132012335148613
476,0.7564469914040115,0.8128075585591497
477,0.7570200573065903,0.8125451085886752
478,0.7587392550143266,0.8120858211403451
479,0.7593123209169055,0.8118233711698708
480,0.7598853868194843,0.811626533692015
481,0.7616045845272206,0.811298471228922
482,0.7627507163323782,0.8107079587953546
483,0.763323782234957,0.8103142838396431
484,0.7656160458452722,0.8098549963913129
485,0.7673352435530085,0.80952693392822
486,0.769054441260745,0.8091988714651269
487,0.7713467048710602,0.8086083590315596
488,0.7724928366762178,0.8084771340463224
489,0.7736389684813754,0.8081490715832295
490,0.7753581661891118,0.8080178465979923
491,0.7765042979942693,0.8076897841348993
492,0.7776504297994269,0.8073617216718063
493,0.7799426934097421,0.8070992717013319
494,0.7799426934097421,0.8068368217308576
495,0.7810888252148998,0.8065087592677646
496,0.7822349570200573,0.8060494718194344
497,0.7822349570200573,0.8055901843711042
498,0.7828080229226361,0.8055245718784857
499,0.7845272206303725,0.8053933468932485
500,0.7851002865329513,0.8051965094153927
501,0.7868194842406877,0.804999671937537
502,0.7885386819484241,0.8046716094744439
503,0.7896848137535817,0.8043435470113509
504,0.7902578796561605,0.8038842595630208
505,0.7919770773638969,0.8037530345777836
506,0.7925501432664757,0.8034249721146907
507,0.7942693409742121,0.8027032346958861
508,0.7959885386819484,0.8023751722327931
509,0.7971346704871061,0.8020471097697002
510,0.7994269340974212,0.8017846597992258
